#Movie-id	freq_ge0_l1	freq_ge1_l2	freq_ge2_l3	freq_ge3_l4	freq_ge4_l5	avg_rating
8710	0	0	3	6	10	3.71
8711	0	2	2	14	19	3.73
8712	0	0	0	14	16	3.78
8713	0	1	5	5	0	2.64
8714	0	0	1	2	2	3.4
8715	0	0	0	1	2	4.17
8716	0	0	0	2	1	3.33
8718	1	0	0	5	10	3.72
8719	1	0	0	1	1	2.67
8720	1	1	6	9	5	2.95
8721	0	0	2	1	0	2.67
8722	0	2	3	2	0	2.36
8723	0	1	0	1	0	2.5
8724	0	0	2	8	6	3.56
8725	0	0	3	3	2	3.19
8726	0	0	3	4	8	3.67
8727	0	1	3	3	4	3.09
8728	1	0	0	3	0	2.38
8729	0	0	0	2	0	3.25
8730	0	0	3	8	9	3.6
8731	1	0	2	6	5	3.29
8732	0	0	1	3	5	3.67
8733	0	1	2	4	2	3.11
8734	0	0	1	4	1	3.17
8735	0	0	2	1	0	2.67
8737	0	0	1	0	0	2
8738	1	1	0	4	5	3.32
8739	0	0	1	3	4	3.5
8740	1	0	1	4	3	3.28
8741	0	0	1	1	0	2.75
8742	0	2	0	0	0	1
8743	0	0	1	1	0	2.5
8744	0	0	1	3	0	2.88
8745	0	0	1	2	0	3
8746	1	0	0	3	0	2.5
8747	2	0	1	1	0	1.62
8748	1	1	1	2	2	2.64
8749	0	0	0	2	2	3.75
8751	0	0	0	5	12	4.03
8752	0	0	2	7	8	3.62
8753	2	2	1	8	9	3.27
8754	0	0	1	7	22	4.07
8755	1	1	2	4	6	3.36
8756	0	0	0	1	1	3.5
8757	0	0	0	2	3	3.9
8758	0	0	1	3	0	3
8759	0	0	1	2	1	3.62
8760	0	0	5	1	0	2.42
8761	0	0	2	2	0	2.88
8762	0	0	0	6	3	3.5
8763	0	1	0	0	0	1.5
8765	0	0	1	12	18	3.82
8766	1	1	0	0	2	2.5
8767	0	0	1	5	13	3.79
8768	2	0	2	7	3	2.96
8769	0	0	1	2	0	3.17
8770	0	0	0	1	0	3
8771	0	0	2	1	0	2.5
8772	0	1	1	10	32	4.01
8773	0	1	1	3	9	3.57
8774	0	0	1	2	1	3.25
8775	0	0	1	0	3	3.88
8777	1	0	0	1	2	3.25
8778	0	0	1	3	5	3.89
8779	0	1	1	5	9	3.59
8780	0	1	2	5	3	3.23
8781	2	4	41	131	95	3.4
8782	2	5	11	11	1	2.4
8783	7	23	75	179	147	3.29
8784	2	17	47	175	414	3.83
8785	0	1	0	1	6	4.12
8786	0	1	0	3	5	3.67
8787	0	0	1	4	3	3.5
8788	0	0	0	5	0	3.3
8789	0	1	1	1	0	2.17
8790	0	0	0	0	1	4
8791	0	0	1	1	0	2.75
8792	0	0	2	1	1	2.88
8793	0	0	0	2	0	3
8794	0	1	1	0	1	2.67
8795	0	0	2	9	14	3.86
8796	0	0	7	20	22	3.62
8797	0	0	0	4	8	3.96
8798	1	8	40	231	334	3.73
8799	1	3	4	22	4	2.96
8800	1	3	14	25	21	3.23
8801	0	0	0	2	1	3.67
8803	0	0	2	0	3	3.3
8804	0	0	0	3	0	3.33
8805	1	0	4	1	8	3.39
8806	0	0	0	0	1	4
8807	3	8	35	114	124	3.49
8808	3	7	17	21	7	2.64
8809	0	1	3	18	20	3.63
8810	15	44	79	112	48	2.72
8811	5	4	4	2	0	1.5
8812	0	1	0	0	0	1
8813	0	2	7	22	9	3.17
8814	6	10	18	34	4	2.55
8815	10	12	18	22	4	2.24
8818	0	0	1	1	1	3.17
8821	0	0	1	0	1	3.25
8822	1	0	2	3	0	2.33
8823	0	1	2	3	1	2.93
8825	0	0	1	2	1	3.12
8826	1	0	1	2	4	3.25
8827	1	0	5	20	63	3.92
8828	1	0	1	1	2	2.7
8829	0	1	0	2	0	2.67
8830	10	11	16	12	2	1.95
8831	3	5	17	20	8	2.72
8832	0	0	1	7	8	3.56
8833	2	1	13	33	19	3.2
8834	0	3	1	2	0	2.17
8835	2	5	9	7	3	2.42
8836	0	10	9	21	18	3.03
8837	0	0	1	1	0	2.75
8838	0	1	3	25	28	3.66
8839	0	0	1	3	1	3.2
8840	0	0	0	5	1	3.33
8841	0	1	1	6	4	3.42
8842	0	0	1	0	0	2
8843	0	1	1	2	0	2.5
8844	1	0	0	5	8	3.61
8845	0	0	1	0	2	3.5
8846	0	1	2	5	1	3
8847	1	0	1	1	0	1.83
8848	0	0	2	6	10	3.78
8849	0	0	6	2	0	2.5
8850	0	0	5	5	1	2.77
8851	0	1	1	1	5	3.5
8852	0	0	2	3	3	3.44
8853	0	0	1	0	0	2.5
8854	0	1	1	1	3	3.08
8855	0	2	3	3	3	2.91
8856	1	0	1	0	0	1.25
8859	12	3	4	1	0	1.05
8860	2	12	29	76	40	3.14
8861	9	28	44	92	49	2.89
8862	0	0	5	27	5	3.32
8864	2	1	15	17	2	2.74
8865	5	28	66	145	80	3.06
8866	1	1	17	48	30	3.37
8867	1	1	1	1	1	2.3
8868	3	1	3	7	3	2.71
8869	3	5	17	12	4	2.44
8870	4	12	42	62	31	2.93
8871	0	0	5	9	1	2.83
8872	0	3	4	5	5	2.91
8873	0	1	21	95	214	3.9
8874	5	7	49	218	388	3.81
8875	0	0	1	1	3	3.8
8876	1	1	0	1	0	1.83
8878	0	1	2	1	1	2.7
8879	0	1	7	47	50	3.69
8880	0	2	21	51	52	3.45
8881	0	0	1	1	3	3.7
8882	0	0	1	5	5	3.5
8883	0	0	0	1	0	3.5
8884	0	2	12	20	11	3.1
8885	0	0	1	3	3	3.57
8886	0	2	6	4	0	2.42
8887	0	1	1	2	0	2.62
8889	0	0	0	3	1	3.38
8890	0	1	0	0	0	1.5
8891	0	2	2	3	0	2.36
8892	1	0	2	0	0	1.5
8893	0	0	2	1	0	2.5
8894	0	3	9	11	2	2.66
8895	0	0	1	3	2	3.42
8896	0	1	0	0	1	3.25
8897	0	0	0	1	0	3.5
8898	0	0	1	2	2	3.8
8899	0	0	6	6	2	3.04
8900	0	0	1	1	2	3.5
8901	0	0	0	2	2	3.62
8902	0	0	1	3	2	3.25
8903	0	1	5	3	2	2.91
8905	0	2	9	18	10	3.08
8906	2	4	8	16	19	3.23
8907	5	15	60	88	37	2.9
8908	1	8	15	43	21	3.07
8909	0	0	1	0	0	2.5
8910	5	9	48	106	167	3.57
8911	1	1	2	7	0	2.59
8912	3	7	23	26	9	2.67
8913	0	1	0	4	1	3.08
8914	2	6	18	53	107	3.72
8915	0	2	2	19	20	3.66
8916	1	7	11	45	25	3.2
8917	14	19	54	155	186	3.42
8918	1	1	4	12	8	3.23
8919	0	0	9	22	6	3.19
8920	1	0	0	1	10	3.92
8921	0	0	0	4	6	3.9
8922	0	0	0	3	1	3.38
8923	0	0	2	12	11	3.66
8924	0	0	1	3	4	3.62
8925	0	0	1	0	1	3.25
8926	0	0	2	3	2	3.14
8927	0	0	3	6	1	3.05
8928	0	2	6	19	14	3.4
8929	0	0	3	4	3	3.1
8930	0	0	1	7	16	4.02
8931	0	0	3	7	5	3.43
8932	1	2	2	3	2	2.7
8933	0	2	5	10	18	3.49
8934	2	6	5	2	3	2.19
8935	0	1	3	3	0	2.57
8936	0	0	0	0	1	5
8937	1	2	10	48	46	3.57
8938	2	0	5	11	10	3.21
8939	1	6	18	48	13	3.01
8941	1	4	2	1	0	1.62
8942	0	0	0	1	0	3.5
8943	0	1	6	33	19	3.49
8944	0	0	2	1	1	2.88
8945	0	1	0	1	0	2.25
8946	1	2	7	10	1	2.6
8947	10	33	47	68	27	2.64
8948	3	5	30	61	18	2.98
8949	6	22	54	193	359	3.69
8950	0	7	28	132	239	3.78
8951	1	1	4	25	67	3.91
8952	0	0	2	2	1	3
8954	0	0	0	2	3	3.7
8955	0	0	8	16	13	3.43
8956	0	1	3	9	3	3.06
8957	11	23	40	165	209	3.48
8958	1	5	21	128	212	3.8
8959	4	6	21	29	15	2.83
8960	1	0	2	0	0	1.67
8961	2	10	63	308	783	3.94
8962	0	0	0	2	0	3.5
8963	2	4	7	5	3	2.4
8964	1	0	1	3	1	2.83
8965	3	7	26	69	39	3.2
8966	2	1	21	94	104	3.61
8967	5	9	10	7	3	2.1
8968	0	2	20	54	19	3.21
8969	10	20	41	93	39	2.9
8970	1	6	36	162	362	3.84
8971	0	0	0	2	1	3.83
8972	6	10	61	185	127	3.34
8973	0	3	12	58	99	3.78
8974	2	5	10	42	22	3.22
8976	0	0	2	0	0	2.5
8977	6	31	71	53	18	2.51
8978	7	10	16	12	4	2.11
8979	0	0	0	3	4	3.71
8980	0	0	3	5	2	3.25
8981	2	14	30	131	183	3.63
8982	0	1	2	10	20	3.74
8983	4	6	29	133	210	3.73
8984	4	23	115	258	110	3.11
8985	6	19	46	77	42	2.93
8986	0	0	4	8	2	3.07
8987	1	1	0	5	5	3.29
8988	0	1	3	8	3	3.17
8989	1	0	4	11	13	3.38
8990	0	0	0	8	1	3.39
8991	0	0	2	6	1	3.17
8992	0	0	1	3	0	3
8993	0	0	1	4	1	3.17
8994	0	0	1	4	2	3.5
8995	0	0	2	3	1	3.08
8996	0	0	2	2	0	2.62
8997	0	0	0	2	0	3.5
8998	1	0	0	11	32	4.02
8999	1	0	3	9	17	3.6
9000	1	0	3	3	7	3.39
9001	0	2	1	4	1	2.88
9002	0	0	2	1	5	3.69
9003	0	0	0	0	1	4
9004	1	3	9	28	5	2.95
9005	0	1	7	13	12	3.33
9007	0	0	0	1	0	3.5
9008	0	0	0	2	1	3.33
9009	0	1	0	0	0	1
9010	2	0	4	13	30	3.78
9011	0	0	0	4	7	4.05
9012	0	0	0	0	1	4
9013	0	0	1	1	5	3.79
9014	0	0	1	1	4	3.83
9015	0	0	0	2	0	3.5
9017	0	0	2	0	1	3
9018	1	1	1	31	58	3.8
9019	0	0	0	1	1	3.5
25737	0	0	0	0	1	4
25744	0	0	1	2	0	3.17
25746	0	0	1	2	3	3.67
25750	0	0	2	7	23	4.14
25752	1	1	0	1	9	3.71
25753	0	1	0	1	12	4.14
25755	1	3	1	5	8	3.22
25757	0	0	1	5	5	3.45
25759	0	0	0	1	0	3.5
25762	0	0	1	1	1	3.17
25763	0	0	1	3	16	4.08
25764	1	1	1	4	3	3.05
25766	1	0	0	1	4	3.67
25769	0	2	2	6	13	3.76
25771	0	1	2	4	12	3.84
25773	0	0	1	6	14	3.76
25774	0	0	2	2	10	4
25777	0	0	3	6	27	4.06
25783	0	0	1	0	0	2.5
25788	1	1	5	16	40	3.75
25793	0	0	0	3	3	3.75
25795	0	0	2	1	7	3.95
25797	0	0	0	2	1	3.67
25798	0	0	0	1	1	4.25
25802	0	1	2	2	1	2.75
25805	0	1	1	3	15	4.17
25825	1	0	1	6	11	3.63
25826	1	0	1	5	11	3.72
25827	1	0	2	14	28	3.79
25828	1	0	3	6	14	3.54
25832	0	0	0	1	0	3.5
25833	0	0	0	3	8	3.95
25835	0	0	0	3	6	4
25839	0	1	2	3	4	3.25
25840	0	0	0	1	2	3.83
25841	0	0	1	3	6	3.8
25850	1	0	0	10	27	4.05
25855	1	0	0	9	10	3.7
25856	0	1	2	8	19	3.9
25865	0	0	0	7	10	3.94
25866	0	0	0	11	8	3.74
25868	0	0	1	7	10	3.92
25870	0	1	1	4	8	3.57
25878	0	1	0	1	0	2.25
25886	1	0	1	8	9	3.61
25888	0	0	1	4	2	3.21
25891	1	0	3	15	10	3.41
25893	1	1	0	6	2	2.9
25898	0	1	1	0	8	3.75
25899	0	0	2	1	1	2.88
25900	0	0	0	3	1	3.38
25901	0	1	1	2	6	3.7
25903	0	0	1	1	3	3.8
25904	0	0	0	4	6	3.85
25905	0	1	1	0	4	3.67
25906	0	0	1	3	4	3.69
25908	1	0	1	1	1	2.38
25914	0	0	0	1	2	3.83
25916	0	0	1	8	5	3.5
25923	0	0	1	12	26	4.06
25924	1	0	0	3	1	3
25927	2	1	1	13	16	3.5
25929	0	1	1	4	2	3.12
25930	1	0	0	1	5	3.71
25931	0	0	0	1	2	3.83
25934	0	0	0	1	1	4
25937	0	0	3	3	10	3.66
25938	1	0	5	9	9	3.4
25940	1	0	2	13	27	3.88
25941	0	0	0	0	2	4.5
25943	1	0	0	2	7	3.6
25945	0	0	0	2	6	3.88
25946	0	0	0	4	3	3.86
25947	0	1	1	1	11	3.86
25951	0	0	1	0	3	3.5
25952	0	1	2	3	10	3.69
25954	0	1	0	6	16	4
25960	0	0	1	0	0	2.5
25961	1	1	1	2	7	3.38
25962	0	0	1	6	5	3.54
25963	0	0	1	1	13	4
25964	0	0	0	0	1	4
25971	0	0	2	8	6	3.53
25975	0	0	0	0	1	5
25977	0	0	0	3	1	3.5
25993	0	0	1	2	4	3.79
25995	1	0	0	4	5	3.45
25996	0	0	0	7	14	4.05
25999	1	0	3	17	8	3.33
26002	1	0	1	4	3	3.11
26005	1	0	0	4	4	3.44
26007	1	1	1	5	16	3.65
26012	1	0	1	4	4	3.3
26038	0	0	0	3	6	3.89
26049	0	0	0	1	0	3.5
26052	0	0	2	5	11	3.89
26055	1	1	2	4	8	3.44
26064	0	0	2	5	17	3.94
26067	0	0	0	0	1	4
26078	0	0	2	6	11	3.74
26079	0	0	0	0	1	4
26082	0	0	1	2	25	4.3
26084	0	3	2	27	40	3.76
26085	0	0	6	12	29	3.76
26094	0	0	4	4	16	3.96
26096	0	0	2	1	4	3.5
26101	1	2	4	5	11	3.3
26107	0	0	0	1	1	3.75
26110	0	0	0	1	0	3
26111	0	0	0	7	28	4.24
26112	0	0	0	3	0	3.17
26113	0	0	0	0	1	4.5
26116	2	1	2	10	14	3.45
26117	0	0	2	2	7	3.68
26119	0	1	3	2	4	3.25
26122	0	0	4	4	9	3.68
26123	0	1	5	3	4	2.85
26124	0	0	3	4	4	3.23
26128	0	0	0	3	3	3.58
26131	2	0	1	20	75	4.16
26133	0	1	4	12	30	3.85
26134	0	0	2	6	3	3.23
26138	0	0	1	4	6	3.68
26139	1	0	1	3	5	3.3
26142	0	0	0	0	1	5
26144	0	0	2	5	3	3.45
26147	0	0	0	2	3	4.1
26148	0	1	1	9	14	3.78
26150	2	0	3	12	40	4.05
26151	1	4	4	6	13	3.34
26152	1	7	27	40	23	3.04
26155	1	0	3	3	5	3.08
26158	0	0	1	0	5	4
26159	0	0	0	2	2	3.88
26163	1	0	1	5	13	3.85
26170	0	0	1	3	5	3.83
26171	0	0	2	9	15	3.87
26172	0	0	2	13	15	3.82
26174	0	0	2	0	0	2
26176	0	0	0	1	1	4.25
26178	0	0	0	2	7	4.22
26181	1	1	2	3	5	3.04
26185	0	0	0	2	0	3.25
26187	0	0	2	2	2	3.5
26189	0	1	1	3	0	2.6
26198	1	1	3	12	13	3.42
26199	1	0	2	9	5	3.26
26203	0	0	8	6	11	3.44
26208	0	0	1	1	1	3.17
26211	1	0	0	2	1	2.75
26222	1	0	0	5	3	3.33
26225	0	0	0	1	0	3
26226	0	0	2	1	0	2.33
26228	0	0	0	0	2	4.25
26230	0	0	1	3	5	3.83
26231	0	0	2	8	9	3.84
26240	0	0	2	5	8	3.73
26241	0	1	2	0	5	3.19
26242	2	5	10	44	81	3.67
26246	0	0	2	4	8	3.71
26249	0	0	4	7	8	3.42
26251	1	0	0	1	2	3
26258	0	1	4	6	20	3.82
26265	0	0	1	1	1	3.33
26269	1	0	0	0	4	3.3
26270	0	0	0	1	2	4
26271	0	0	1	6	7	3.71
26277	0	0	0	2	2	3.62
26280	0	0	1	1	0	2.75
26283	0	0	3	5	2	3.25
26285	0	1	4	15	21	3.63
26289	0	0	0	5	2	3.57
26294	0	1	3	15	6	3.32
26301	0	0	0	5	1	3.42
26302	0	1	3	3	7	3.46
26303	0	0	2	3	8	3.65
26306	0	0	3	6	5	3.5
26313	0	0	0	5	6	3.86
26318	0	1	0	5	12	3.86
26323	0	1	0	1	1	2.83
26326	0	0	0	1	3	4.38
26336	0	0	2	0	0	2.25
26339	0	0	0	0	1	4
26345	0	0	0	2	2	3.62
26349	0	0	2	7	12	3.67
26350	0	1	1	9	27	4.09
26359	0	0	1	5	12	3.94
26360	0	0	0	1	2	4.17
26364	0	0	0	1	2	3.67
26366	0	0	0	2	2	3.88
26371	1	0	3	6	0	2.8
26375	0	0	6	21	19	3.55
26379	0	0	0	4	0	3.38
26386	0	1	5	33	28	3.48
26388	0	0	1	1	2	3.38
26391	0	1	2	4	4	3.32
26393	0	0	1	3	2	3.5
26394	0	0	4	4	6	3.39
26398	0	0	0	19	10	3.57
26404	0	0	1	1	0	3
26413	1	0	2	3	7	3.38
26414	0	0	2	4	5	3.41
26422	1	0	7	16	19	3.5
26425	0	2	8	21	27	3.6
26431	0	0	0	0	1	4.5
26462	1	0	8	15	7	3.21
26464	0	1	5	11	10	3.39
26465	0	1	4	3	0	2.5
26472	0	0	2	5	7	3.71
26476	0	0	5	11	11	3.44
26479	0	0	3	8	10	3.55
26483	0	0	1	1	0	3
26485	2	0	4	14	17	3.47
26487	0	1	7	7	5	2.95
26488	0	0	2	8	2	3.25
26491	0	0	2	4	14	3.75
26492	1	2	9	24	14	3.2
26494	0	0	0	2	0	3.25
26495	0	3	4	10	5	3
26497	0	0	1	3	2	3.5
26498	0	0	0	0	1	4
26504	0	2	0	16	4	3.3
26509	0	0	5	10	3	3.17
26513	1	4	6	20	10	3.01
26521	0	0	0	1	2	4.33
26524	1	0	0	1	8	3.85
26527	1	0	0	9	16	3.87
26544	0	0	2	3	1	3.08
26547	0	0	3	16	18	3.72
26550	0	0	0	1	1	3.5
26554	0	0	3	15	12	3.57
26555	0	3	14	45	25	3.29
26558	0	0	1	3	1	3.2
26561	0	0	3	8	6	3.47
26562	0	0	6	8	6	3.27
26564	0	0	1	8	4	3.54
26566	0	0	1	2	0	3
26567	0	2	5	2	2	2.64
26577	0	0	0	1	4	4.1
26578	0	0	2	6	8	3.84
26585	0	1	2	15	14	3.59
26599	0	0	0	11	18	3.93
26603	0	4	5	12	6	2.96
26606	0	0	3	17	17	3.69
26614	0	1	0	9	33	4.03
26616	0	0	1	1	1	3.33
26629	2	2	9	20	9	3.02
26649	0	0	0	0	5	4.5
26662	0	2	11	51	133	3.97
26663	1	0	5	4	12	3.5
26676	0	0	5	0	0	2.3
26677	0	0	1	0	0	2
26680	2	1	19	45	22	3.24
26681	1	0	0	2	6	3.5
26682	0	0	0	1	0	3
26686	4	8	20	10	1	2.17
26688	0	4	12	11	1	2.59
26693	1	1	3	8	6	2.97
26694	0	0	1	9	16	3.83
26695	0	0	1	8	5	3.57
26696	0	1	4	5	4	3
26698	0	0	2	5	0	3.07
26700	0	3	9	8	5	2.82
26704	0	0	5	17	12	3.41
26713	0	0	1	9	18	3.91
26726	0	1	3	5	2	2.82
26729	1	1	0	15	55	4.11
26734	0	0	0	4	3	3.64
26743	0	0	0	0	1	4
26744	0	0	2	2	3	3.21
26745	0	2	5	6	4	3
26746	1	1	2	6	1	2.55
26750	1	1	6	20	8	3.24
26758	0	1	3	3	10	3.59
26770	0	0	1	9	7	3.53
26776	2	0	3	53	74	3.82
26778	0	1	4	3	1	2.56
26782	1	1	5	16	5	3.09
26788	0	0	2	5	7	3.64
26791	0	0	0	3	5	3.88
26792	0	3	4	5	0	2.38
26796	0	0	0	0	5	4.5
26803	0	0	5	5	0	2.75
26810	1	1	1	2	6	3.32
26811	1	0	0	0	3	3.12
26812	0	0	1	0	1	3.25
26819	1	5	15	16	6	2.74
26828	2	4	7	0	0	1.58
26834	0	0	2	2	0	2.5
26838	1	0	1	10	17	3.76
26840	0	0	3	15	28	3.87
26841	1	0	8	4	1	2.46
26842	0	0	0	1	2	4
26861	0	0	1	0	0	2.5
26865	1	0	6	21	34	3.76
26870	2	6	23	15	0	2.33
26875	1	1	1	2	7	3.46
26898	0	1	1	3	0	2.7
26901	0	0	0	2	0	3.5
26903	0	0	0	1	12	4.27
26915	1	3	4	3	1	2.21
26934	0	0	0	1	4	4.1
26939	0	0	2	12	18	3.83
26950	0	0	1	0	1	3
26965	0	0	2	11	5	3.36
26974	1	2	0	6	9	3.39
26976	0	0	1	1	1	3.17
26982	0	0	0	1	1	3.5
26985	0	0	2	4	4	3.55
26989	0	0	1	0	1	3.25
26996	0	0	2	2	0	2.88
27005	0	0	0	9	14	3.85
27020	1	3	18	33	13	3.14
27022	0	1	2	6	11	3.7
27109	0	0	0	3	0	3.5
27114	0	0	0	1	1	3.5
27186	1	0	0	2	4	3.36
27193	1	2	8	26	12	3.21
27255	0	0	0	2	2	4
27266	1	3	12	41	69	3.74
27271	0	0	3	5	10	3.78
27316	0	0	1	4	4	3.5
27317	1	3	9	37	48	3.57
27338	0	0	1	4	0	3
27340	0	0	4	7	5	3.34
27362	1	0	1	2	1	2.7
27368	0	1	2	4	2	3.06
27370	0	0	2	3	3	3.44
27376	0	0	0	0	2	4.5
27391	0	0	2	16	13	3.69
27397	0	0	1	19	21	3.76
27402	1	0	0	3	2	3.17
27408	0	0	5	20	16	3.52
27410	0	0	3	23	32	3.78
27416	1	2	1	22	27	3.66
27432	0	0	1	6	8	3.67
27434	4	7	11	10	5	2.39
27436	0	0	1	1	1	3.33
27450	0	1	1	0	1	2.67
27456	1	0	0	4	4	3.44
27491	1	2	0	7	3	3.12
27509	1	0	3	4	0	2.44
27513	0	0	1	1	1	3.5
27523	0	0	1	7	10	4
27528	0	0	2	2	3	3.36
27537	0	0	0	2	0	3.5
27555	0	0	1	6	11	3.86
27563	0	2	1	16	16	3.66
27564	0	3	3	4	0	2.25
27573	0	0	1	0	0	2.5
27584	2	3	1	8	4	2.69
27587	0	0	0	2	1	3.67
27592	0	4	7	27	53	3.74
27604	0	2	8	14	13	3.3
27608	0	2	6	13	11	3.3
27611	0	2	2	8	45	4.06
27618	4	9	10	6	2	1.98
27620	0	0	0	2	2	3.5
27627	1	0	0	0	5	3.58
27636	0	0	0	2	6	3.88
27644	0	0	0	2	1	3.83
27648	0	3	2	10	6	3.1
27660	1	7	23	100	136	3.65
27664	2	3	4	5	2	2.38
27674	2	1	6	15	28	3.55
27679	0	0	1	0	0	2
27685	3	8	8	4	2	1.98
27689	0	1	8	14	2	2.94
27700	0	1	4	21	49	3.85
27706	3	12	43	158	123	3.41
27716	0	0	0	0	3	4.17
27721	0	0	11	66	124	3.86
27722	1	1	1	12	22	3.76
27727	0	0	2	22	35	3.96
27728	1	1	8	46	53	3.68
27731	1	1	5	31	33	3.61
27734	0	1	1	1	0	2.5
27735	0	0	2	2	0	2.62
27736	0	0	1	2	0	3.17
27741	0	2	2	17	48	3.97
27744	0	0	1	4	4	3.67
27746	1	0	0	1	4	3.5
27765	0	1	3	1	1	2.58
27768	0	0	0	8	9	3.85
27772	2	2	6	31	33	3.41
27773	4	6	20	86	251	4
27776	0	0	1	1	0	3
27778	0	1	2	6	3	3.17
27783	0	0	0	2	3	3.8
27788	1	4	17	58	63	3.52
27790	1	1	9	57	68	3.67
27792	0	2	1	9	9	3.48
27797	0	0	0	8	2	3.6
27801	1	5	18	41	65	3.51
27803	1	2	2	41	85	3.9
27808	2	7	27	93	86	3.47
27812	1	1	1	3	4	3.15
27815	0	0	3	20	71	4.09
27816	0	0	9	15	19	3.55
27820	1	0	2	5	21	3.83
27821	1	7	32	115	71	3.33
27822	6	4	22	48	21	2.99
27826	0	1	1	8	3	3.23
27828	0	0	0	4	8	3.96
27830	0	0	0	4	0	3.12
27831	0	4	10	76	128	3.78
27833	0	2	4	5	1	2.67
27834	0	1	0	10	31	4.04
27837	0	6	20	45	12	3.01
27838	0	1	10	37	31	3.57
27839	7	20	38	36	18	2.57
27841	0	0	2	1	0	2.83
27843	0	0	1	4	4	3.56
27846	3	2	9	32	120	3.99
27850	1	0	4	19	26	3.69
27851	0	0	1	7	8	3.78
27857	0	0	0	0	2	4.5
27864	1	2	4	6	1	2.61
27865	0	2	3	8	9	3.36
27866	0	0	0	0	5	4.2
27869	0	2	2	14	18	3.65
27873	2	5	5	28	32	3.42
27874	0	0	0	5	0	3.1
27875	0	0	0	3	4	3.93
27876	1	1	4	7	5	3.06
27878	0	1	3	22	57	3.9
27879	1	0	1	6	23	3.98
27882	2	0	1	13	14	3.57
27884	0	0	0	0	3	4.17
27888	0	1	1	9	1	3
27899	11	11	17	28	23	2.73
27904	0	4	26	111	140	3.69
27905	1	4	6	11	7	2.95
27912	1	1	2	32	39	3.74
30659	0	1	2	4	2	3
30701	1	1	0	3	2	2.86
30707	3	12	45	180	438	3.89
30712	0	0	1	9	8	3.56
30721	0	0	1	2	6	3.67
30745	0	0	2	0	3	3.6
30747	1	1	0	2	1	2.6
30749	0	2	8	120	452	4.08
30783	0	0	0	0	2	4.25
30793	8	17	100	259	269	3.45
30803	1	0	3	26	67	4.03
30810	10	23	57	164	224	3.51
30812	0	9	46	199	252	3.62
30816	2	8	20	38	68	3.5
30818	0	1	10	19	10	3.15
30820	2	2	5	47	74	3.79
30822	0	4	20	119	89	3.5
30825	4	29	92	172	96	3.08
30846	1	1	6	28	31	3.52
30848	0	1	6	25	30	3.63
30850	0	2	8	41	46	3.66
30883	4	9	6	6	2	2
30890	0	0	0	1	0	3
30892	0	0	1	8	11	3.77
30894	6	12	34	31	7	2.53
30896	0	0	0	1	0	3
30898	0	4	10	42	33	3.43
30942	0	0	0	0	1	4
30949	2	0	0	1	3	2.67
30952	1	0	0	4	3	3.31
30954	0	0	0	3	0	3
30970	0	0	1	1	1	3.17
30977	0	3	0	0	1	1.88
30981	0	0	1	0	0	2.5
30991	1	0	0	2	5	3.62
30994	0	0	1	4	1	3.25
30996	0	0	0	2	4	3.83
31000	0	0	5	1	2	2.81
31004	0	0	1	0	0	2.5
31011	0	0	0	1	0	3
31026	3	1	2	6	1	2.38
31030	1	0	2	3	8	3.71
31032	0	0	1	3	2	3.33
31035	0	1	0	9	13	3.78
31038	0	1	0	1	3	3.2
31040	0	0	2	0	0	2.5
31042	0	0	1	2	4	3.71
31047	0	0	0	3	0	3.33
31049	0	1	2	2	0	2.5
31060	0	0	0	1	0	3.5
31079	4	1	2	5	0	1.92
31083	0	2	3	2	0	2.21
31086	0	1	0	3	3	3.36
31090	0	0	1	0	0	2
31101	0	0	2	6	11	3.82
31104	0	0	1	4	1	3
31107	0	0	0	1	1	4
31109	0	0	0	1	0	3
31112	0	0	0	0	1	4.5
31114	0	0	2	13	15	3.7
31116	0	0	4	13	27	3.9
31123	0	0	0	3	1	3.62
31150	1	1	2	8	6	3.22
31156	0	0	0	3	1	3.38
31160	0	0	0	3	1	3.38
31162	0	0	4	23	11	3.45
31184	1	3	9	35	45	3.59
31188	0	0	0	1	1	3.75
31193	0	1	4	16	15	3.53
31221	9	16	52	57	11	2.54
31223	0	4	4	14	4	2.9
31225	0	2	12	38	44	3.57
31247	0	0	0	1	1	4.25
31251	0	0	5	19	4	3.27
31255	1	0	3	7	8	3.34
31260	0	0	2	7	9	3.58
31263	0	0	1	4	1	3.25
31270	0	1	4	7	9	3.36
31309	0	0	0	0	1	4
31347	1	0	0	5	3	3.28
31349	0	0	2	0	0	2.5
31359	0	0	0	3	8	3.95
31362	1	0	0	4	0	2.8
31364	0	0	3	14	19	3.82
31367	0	1	7	5	4	2.94
31408	0	1	1	1	6	3.5
31410	2	0	13	66	226	4.05
31420	1	6	28	68	28	3.13
31422	5	7	10	8	0	2.08
31424	18	25	9	7	0	1.34
31427	4	7	39	41	26	2.88
31429	0	2	6	6	7	3.19
31431	6	11	18	5	4	2.01
31433	1	4	13	27	8	2.93
31435	0	0	2	9	18	3.76
31437	0	0	4	5	34	4.02
31445	0	2	5	13	2	2.98
31447	2	1	2	5	0	2.25
31467	0	0	1	6	4	3.36
31485	1	0	1	8	10	3.67
31494	0	0	0	0	1	4
31522	0	1	1	8	12	3.64
31528	1	0	1	10	13	3.7
31547	0	0	0	0	1	4
31553	1	7	6	2	0	1.78
31555	4	4	6	3	0	1.82
